surface,chambres,sdb,etage,location,prix
62 m²,2 chambres,2 sdbs,Étage 5,"El Bassatine, Meknès",300 000
112 m²,3 chambres,2 sdbs,Rez de chaussée,"Mèdina, Meknès",400 000
70 m²,3 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",340 000
75 m²,2 chambres,1 sdb,Étage 3,"Wislane, Meknès",Not Specified
133 m²,3 chambres,2 sdbs,Étage 7,"Hamria, Meknès",997 500
Not Specified,3 chambres,1 sdb,Étage 3,"Marjane 2, Meknès",Not Specified
75 m²,2 chambres,1 sdb,Étage 3,"Wislane, Meknès",Not Specified
115 m²,3 chambres,2 sdbs,Étage 1,"Mèdina, Meknès",630 000
75 m²,2 chambres,1 sdb,Étage 3,"Wislane, Meknès",Not Specified
68 m²,2 chambres,1 sdb,Étage 4,"Mèdina, Meknès",240 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
170 m²,3 chambres,3 sdbs,Étage 1,"Mèdina, Meknès",Not Specified
125 m²,3 chambres,3 sdbs,Étage 3,"Mèdina, Meknès",610 000
130 m²,3 chambres,3 sdbs,Rez de chaussée,"Mèdina, Meknès",590 000
108 m²,3 chambres,2 sdbs,Étage 1,"Mèdina, Meknès",550 000
71 m²,3 chambres,1 sdb,Étage 2,"Mèdina, Meknès",280 000
90 m²,3 chambres,2 sdbs,Étage 1,"Mèdina, Meknès",360 000
Not Specified,Not Specified,Not Specified,Not Specified,Meknès,Not Specified
110 m²,1 chambre,1 sdb,Étage 1,"Mèdina, Meknès",600 000
150 m²,3 chambres,2 sdbs,Étage 1,"Mèdina, Meknès",Not Specified
Not Specified,4 chambres,2 sdbs,Étage 2,"Mèdina, Meknès",Not Specified
83 m²,3 chambres,1 sdb,Étage 4,"Hamria, Meknès",550 000
140 m²,3 chambres,2 sdbs,Étage 1,"Mèdina, Meknès",Not Specified
70 m²,2 chambres,2 sdbs,Étage 2,"Sidi Said, Meknès",460 000
63 m²,2 chambres,1 sdb,Étage 4,Meknès,Not Specified
75 m²,2 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",500 000
75 m²,2 chambres,1 sdb,Étage 3,"Wislane, Meknès",Not Specified
108 m²,3 chambres,2 sdbs,Étage 8,"Hamria, Meknès",1 250 000
160 m²,3 chambres,2 sdbs,Étage 2,"Mèdina, Meknès",Not Specified
63 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",26 000
110 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",Not Specified
70 m²,2 chambres,1 sdb,Étage 3,"Ville Nouvelle, Meknès",350
70 m²,3 chambres,1 sdb,Étage 2,"Mèdina, Meknès",280 000
75 m²,3 chambres,2 sdbs,Rez de chaussée,"Mèdina, Meknès",350 000
110 m²,3 chambres,1 sdb,Étage 1,"Mèdina, Meknès",Not Specified
Not Specified,3 chambres,2 sdbs,Étage 4,"Hamria, Meknès",1 050 000
102 m²,3 chambres,2 sdbs,Étage 7,"Ville Nouvelle, Meknès",Not Specified
170 m²,3 chambres,3 sdbs,Étage 1,"Mèdina, Meknès",Not Specified
60 m²,2 chambres,1 sdb,Étage 4,"El Bassatine, Meknès",370 000
100 m²,3 chambres,2 sdbs,Rez de chaussée,"Autre secteur, Meknès",480 000
120 m²,3 chambres,1 sdb,Étage 1,"Hamria, Meknès",200 000
71 m²,2 chambres,2 sdbs,Étage 2,"Riad Toulal, Meknès",350 000
90 m²,2 chambres,2 sdbs,Étage 4,"Autre secteur, Meknès",Not Specified
68 m²,3 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",270 000
11051 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",520 000
90 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",370 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
Not Specified,2 chambres,2 sdbs,Étage 4,"Ville Nouvelle, Meknès",Not Specified
450 m²,9 chambres,3 sdbs,Étage 3,"Wislane, Meknès",3 200 000
Not Specified,3 chambres,1 sdb,Étage 2,"Marjane 2, Meknès",510 000
65 m²,2 chambres,1 sdb,Étage 2,"Sidi Bouzekri, Meknès",240 000
56 m²,1 chambre,1 sdb,Étage 2,"Zitoune, Meknès",16 000
98 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",720 000
240 m²,5 chambres,3 sdbs,Étage 4,"Ville Nouvelle, Meknès",1 100 000
86 m²,3 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",950 000
95 m²,2 chambres,2 sdbs,Étage 3,"Hamria, Meknès",420 000
100 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
75 m²,2 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",200 000
Not Specified,Not Specified,Not Specified,Not Specified,"Marjane 2, Meknès",780 000
Not Specified,Not Specified,Not Specified,Not Specified,Meknès,760 000
Not Specified,Not Specified,Not Specified,Not Specified,"El Bassatine, Meknès",630 000
77 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",380 000
157 m²,4 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",540 000
147 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",900 000
63 m²,3 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",320 000
54 m²,2 chambres,1 sdb,Étage 4,"Bourj Moulay Omar, Meknès",300 000
80 m²,3 chambres,1 sdb,Étage 2,"Riad Toulal, Meknès",420 000
75 m²,2 chambres,1 sdb,Rez de chaussée,"Riad Toulal, Meknès",260 000
65 m²,2 chambres,1 sdb,Étage 2,"Riad Toulal, Meknès",240 000
86 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",260 000
62 m²,2 chambres,1 sdb,Rez de chaussée,"Wislane, Meknès",250 000
118 m²,3 chambres,2 sdbs,Étage 1,"Zitoune, Meknès",400 000
55 m²,2 chambres,1 sdb,Rez de chaussée,"Hay Salam, Meknès",190 000
124 m²,2 chambres,2 sdbs,Étage 1,"Hamria, Meknès",699 000
Not Specified,2 chambres,2 sdbs,Étage 3,"Hamria, Meknès",Not Specified
4 m²,3 chambres,1 sdb,Étage 2,"Wislane, Meknès",Not Specified
125 m²,3 chambres,2 sdbs,Étage 3,"Hamria, Meknès",Not Specified
72 m²,3 chambres,1 sdb,Étage 3,"El Bassatine, Meknès",36 000 000
Not Specified,2 chambres,1 sdb,Étage 2,"Wislane, Meknès",Not Specified
62 m²,2 chambres,1 sdb,Rez de chaussée,"Wislane, Meknès",250 000
65 m²,2 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",310 000
75 m²,3 chambres,1 sdb,Étage 1,"Wislane, Meknès",320 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
115 m²,3 chambres,3 sdbs,Étage 2,"Autre secteur, Meknès",6 800 000
91 m²,3 chambres,2 sdbs,Rez de chaussée,"Wislane, Meknès",510 000
120 m²,3 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",850 000
67 m²,2 chambres,1 sdb,Rez de chaussée,Meknès,285 000
67 m²,2 chambres,1 sdb,Rez de chaussée,Meknès,285 000
Not Specified,Not Specified,Not Specified,Not Specified,Meknès,40 000 000
110 m²,5 chambres,3 sdbs,Étage 2,"Mèdina, Meknès",56
88 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",260 000
126 m²,3 chambres,2 sdbs,Étage 6,"Hamria, Meknès",1 050 000
Not Specified,2 chambres,2 sdbs,Étage 2,"Zitoune, Meknès",350 000
Not Specified,2 chambres,1 sdb,Étage 4,"Sbata, Meknès",Not Specified
0 m²,2 chambres,1 sdb,Étage 1,"Wislane, Meknès",Not Specified
100 m²,3 chambres,2 sdbs,Étage 4,"Riad Toulal, Meknès",560 000
70 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",320 000
130 m²,2 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",450 000
130 m²,2 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",450 000
120 m²,3 chambres,2 sdbs,Étage 4,"Ville Nouvelle, Meknès",Not Specified
50 m²,2 chambres,2 sdbs,Étage 1,"Marjane 2, Meknès",200 000
52 m²,2 chambres,1 sdb,Étage 2,"Wislane, Meknès",240 000
54 m²,2 chambres,1 sdb,Étage 1,"Wislane, Meknès",200 000
111 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",754 000
120 m²,2 chambres,2 sdbs,Étage 3,"Hamria, Meknès",800 000
150 m²,3 chambres,2 sdbs,Étage 1,"Hamria, Meknès",Not Specified
62 m²,2 chambres,1 sdb,Étage 4,"Hamria, Meknès",340 000
67 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",330 000
127 m²,4 chambres,1 sdb,Étage 2,"El Bassatine, Meknès",650 000
105 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",Not Specified
175 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",Not Specified
64 m²,2 chambres,1 sdb,Étage 3,"Marjane 2, Meknès",140 000
102 m²,2 chambres,1 sdb,Étage 2,"Hamria, Meknès",695 000
110 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",520 000
12061 m²,3 chambres,3 sdbs,Étage 2,"Autre secteur, Meknès",1
82 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",500 000
95 m²,3 chambres,1 sdb,Étage 1,"El Bassatine, Meknès",480 000
67 m²,2 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",300 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
200 m²,3 chambres,3 sdbs,Étage 1,"Autre secteur, Meknès",1
83 m²,3 chambres,1 sdb,Étage 4,"El Bassatine, Meknès",550 000
90 m²,3 chambres,1 sdb,Étage 1,"El Bassatine, Meknès",480 000
72 m²,2 chambres,2 sdbs,Étage 4,"Bourj Moulay Omar, Meknès",270 000
665380000 m²,7 chambres,7 sdbs,Étage 3,"Hamria, Meknès",3 800 000
200 m²,5 chambres,3 sdbs,Étage 3,"Marjane 2, Meknès",880 000
193 m²,4 chambres,3 sdbs,Étage 1,"Autre secteur, Meknès",1 800 000
110 m²,3 chambres,1 sdb,Étage 2,"Sidi Said, Meknès",430 000
70 m²,3 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",280 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",490 000
145 m²,3 chambres,3 sdbs,Étage 3,"Marjane 2, Meknès",950 000
155 m²,3 chambres,2 sdbs,Étage 4,"Autre secteur, Meknès",1
186 m²,3 chambres,2 sdbs,Étage 6,"Hamria, Meknès",1 100 000
100 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",560 000
88 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",550 000
Not Specified,3 chambres,1 sdb,Étage 1,"Sidi Bouzekri, Meknès",Not Specified
82 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",500 000
110 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",525 000
100 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",670 000
82 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",500 000
54 m²,2 chambres,1 sdb,Étage 4,"Wislane, Meknès",230 000
Not Specified,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",520 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",480 000
55 m²,2 chambres,1 sdb,Étage 1,"Ancienne Médina, Meknès",120 000
Not Specified,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",530 000
90 m²,2 chambres,2 sdbs,Étage 3,"El Bassatine, Meknès",360 000
Not Specified,3 chambres,2 sdbs,Étage 4,"Marjane 2, Meknès",860 000
92 m²,2 chambres,2 sdbs,Étage 1,"El Bassatine, Meknès",380 000
100 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",1
70 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",280 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",490 000
50 m²,2 chambres,2 sdbs,Étage 3,"Zitoune, Meknès",140 000
69 m²,3 chambres,1 sdb,Étage 4,"Riad Toulal, Meknès",175 000
Not Specified,2 chambres,2 sdbs,Étage 4,"El Bassatine, Meknès",400 000
52 m²,2 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",19
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
98 m²,3 chambres,2 sdbs,Étage 7,"Hamria, Meknès",750 000
70 m²,3 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",260 000
91 m²,2 chambres,2 sdbs,Étage 1,"Hamria, Meknès",693 721 725
Not Specified,3 chambres,1 sdb,Rez de chaussée,"Wislane, Meknès",320 000
62 m²,2 chambres,1 sdb,Rez de chaussée,"Wislane, Meknès",250 000
110 m²,2 chambres,0 sdb,Rez de chaussée,"Marjane 2, Meknès",460 000
125 m²,3 chambres,3 sdbs,Rez de chaussée,"Autre secteur, Meknès",1
Not Specified,3 chambres,1 sdb,Étage 4,"Bourj Moulay Omar, Meknès",450
107 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",1
93 m²,3 chambres,2 sdbs,Étage 5,"Hamria, Meknès",600 000
160 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",1
70 m²,3 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",280 000
60 m²,2 chambres,1 sdb,Étage 1,"El Bassatine, Meknès",Not Specified
110 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",530 000
180 m²,3 chambres,3 sdbs,Étage 1,"Autre secteur, Meknès",1
67 m²,2 chambres,1 sdb,Étage 2,"Hamria, Meknès",280 000
86 m²,2 chambres,1 sdb,Étage 1,"Wislane, Meknès",299 000
73 m²,2 chambres,1 sdb,Not Specified,"Autre secteur, Meknès",500 000
73 m²,2 chambres,1 sdb,Not Specified,"Autre secteur, Meknès",Not Specified
83 m²,3 chambres,1 sdb,Rez de chaussée,"Autre secteur, Meknès",420 000
110 m²,3 chambres,2 sdbs,Étage 2,"Zerhounia, Meknès",430 000
187 m²,4 chambres,3 sdbs,Étage 1,"Hamria, Meknès",10 500 000
77 m²,3 chambres,3 sdbs,Étage 2,"El Bassatine, Meknès",300 000
65 m²,2 chambres,1 sdb,Étage 1,"Zitoune, Meknès",360 000
77 m²,3 chambres,3 sdbs,Étage 2,"El Bassatine, Meknès",300 000
119 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",940 000
145 m²,3 chambres,1 sdb,Étage 5,"Hamria, Meknès",1 200 000
129 m²,3 chambres,2 sdbs,Étage 6,"Hamria, Meknès",950 000
93 m²,2 chambres,1 sdb,Étage 7,"Hamria, Meknès",660 000
116 m²,3 chambres,2 sdbs,Étage 3,"Marjane 2, Meknès",430
144 m²,3 chambres,1 sdb,Étage 3,"Hamria, Meknès",7 500
96 m²,2 chambres,1 sdb,Étage 1,"Ville Nouvelle, Meknès",560 000
98 m²,2 chambres,2 sdbs,Étage 3,"Marjane 2, Meknès",450 000
111 m²,3 chambres,1 sdb,Étage 4,"El Bassatine, Meknès",Not Specified
108 m²,3 chambres,1 sdb,Étage 5,"Hamria, Meknès",760 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
107 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",550 000
108 m²,4 chambres,2 sdbs,Étage 5,"Hamria, Meknès",760 000
Not Specified,Not Specified,Not Specified,Not Specified,"El Bassatine, Meknès",Not Specified
54 m²,2 chambres,1 sdb,Étage 4,"Wislane, Meknès",270 000
54 m²,2 chambres,1 sdb,Étage 4,"Wislane, Meknès",270 000
54 m²,2 chambres,1 sdb,Étage 4,"Wislane, Meknès",270 000
68 m²,2 chambres,1 sdb,Étage 3,"El Bassatine, Meknès",310 000
98 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",1
111 m²,Not Specified,Not Specified,Not Specified,"Autre secteur, Meknès",700 000
77 m²,3 chambres,3 sdbs,Étage 2,"El Bassatine, Meknès",300 000
72 m²,2 chambres,1 sdb,Étage 4,"Wislane, Meknès",340 000
120 m²,3 chambres,3 sdbs,Étage 1,"Marjane 2, Meknès",750 000
143 m²,3 chambres,1 sdb,Étage 5,"Hamria, Meknès",1 150 000
75 m²,3 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",360 000
100 m²,3 chambres,2 sdbs,Étage 4,"Marjane 2, Meknès",Not Specified
70 m²,3 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",280 000
132 m²,3 chambres,2 sdbs,Étage 5,"Autre secteur, Meknès",900 000
160 m²,4 chambres,2 sdbs,Étage 3,"Marjane 2, Meknès",1 000 000
54 m²,2 chambres,1 sdb,Étage 1,"Wislane, Meknès",260 000
Not Specified,3 chambres,0 sdb,Étage 4,"Hamria, Meknès",Not Specified
94 m²,2 chambres,2 sdbs,Étage 7,"Autre secteur, Meknès",670 000
100 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",750 000
Not Specified,2 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",550 000
70 m²,2 chambres,1 sdb,Étage 3,"Marjane 2, Meknès",295 000
95 m²,3 chambres,2 sdbs,Étage 3,"Hamria, Meknès",695 000
70 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",36
103 m²,3 chambres,1 sdb,Étage 3,"El Bassatine, Meknès",Not Specified
97 m²,3 chambres,2 sdbs,Étage 3,"Zitoune, Meknès",610 000
75 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",440 000
Not Specified,2 chambres,1 sdb,Rez de chaussée,"Hamria, Meknès",440 000
125 m²,4 chambres,2 sdbs,Étage 3,"Marjane 2, Meknès",625 000
55 m²,2 chambres,1 sdb,Étage 4,"Marjane 2, Meknès",Not Specified
70 m²,3 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",290 000
125 m²,3 chambres,2 sdbs,Étage 1,"Hamria, Meknès",1
170 m²,3 chambres,2 sdbs,Étage 3,"Hamria, Meknès",1
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
143 m²,3 chambres,1 sdb,Étage 5,"Hamria, Meknès",1 150 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",490 000
142 m²,3 chambres,2 sdbs,Étage 4,"Hamria, Meknès",1 050 000
170 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",1
70 m²,3 chambres,1 sdb,Étage 1,"Sidi Bouzekri, Meknès",6 500
703 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",Not Specified
70 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",36
70 m²,2 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",270 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
150 m²,3 chambres,2 sdbs,Étage 4,"Hamria, Meknès",999 000
150 m²,3 chambres,2 sdbs,Étage 4,"Hamria, Meknès",999 000
68 m²,3 chambres,2 sdbs,Étage 4,"Marjane 2, Meknès",Not Specified
116 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",430 000
190 m²,4 chambres,2 sdbs,Rez de chaussée,"El Bassatine, Meknès",Not Specified
100 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",470 000
86 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",420 000
66 m²,2 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",240 000
95 m²,1 chambre,Not Specified,Rez de chaussée,"Autre secteur, Meknès",1 200
54 m²,2 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",300 000
142 m²,2 chambres,2 sdbs,Étage 6,"Hamria, Meknès",1 400 000
85 m²,3 chambres,2 sdbs,Étage 2,"El Bassatine, Meknès",38
77 m²,2 chambres,1 sdb,Étage 2,"Hamria, Meknès",Not Specified
50 m²,2 chambres,1 sdb,Étage 2,"Ancienne Médina, Meknès",130 000
85 m²,2 chambres,1 sdb,Étage 3,"Marjane 2, Meknès",440 000
61 m²,3 chambres,2 sdbs,Étage 2,"Riad Toulal, Meknès",350 000
Not Specified,2 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",280 000
70 m²,2 chambres,1 sdb,Étage 1,"Wislane, Meknès",300 000
70 m²,3 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",290 000
Not Specified,2 chambres,1 sdb,Étage 3,"Marjane 2, Meknès",280 000
56 m²,2 chambres,1 sdb,Étage 3,"Marjane 2, Meknès",280 000
100 m²,2 chambres,1 sdb,Étage 3,"Wislane, Meknès",34
85 m²,3 chambres,2 sdbs,Étage 3,"Sidi Bouzekri, Meknès",360 000
120 m²,3 chambres,2 sdbs,Étage 3,"Marjane 2, Meknès",600 000
120 m²,3 chambres,2 sdbs,Étage 4,"Autre secteur, Meknès",660 000
142 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",780 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
88 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",420 000
Not Specified,2 chambres,1 sdb,Étage 5,"Hamria, Meknès",400
64 m²,2 chambres,1 sdb,Étage 2,"Riad Toulal, Meknès",260 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",490 000
110 m²,2 chambres,2 sdbs,Étage 6,"Hamria, Meknès",640 000
Not Specified,3 chambres,1 sdb,Étage 3,"Riad Toulal, Meknès",250 000
167 m²,3 chambres,3 sdbs,Étage 3,"Hamria, Meknès",1 450 000
100 m²,3 chambres,2 sdbs,Rez de chaussée,"Autre secteur, Meknès",480 000
170 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
75 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",320 000
70 m²,3 chambres,1 sdb,Étage 4,"Autre secteur, Meknès",290 000
112 m²,3 chambres,2 sdbs,Étage 4,"Zitoune, Meknès",480 000
73 m²,2 chambres,1 sdb,Étage 3,"El Bassatine, Meknès",450 000
Not Specified,2 chambres,1 sdb,Étage 4,"El Bassatine, Meknès",330 000
60 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",230 000
Not Specified,5 chambres,2 sdbs,Étage 1,"Marjane 2, Meknès",Not Specified
68 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
130 m²,3 chambres,2 sdbs,Étage 1,"Ville Nouvelle, Meknès",Not Specified
105 m²,2 chambres,1 sdb,Étage 3,"Autre secteur, Meknès",840 000
Not Specified,3 chambres,2 sdbs,Étage 1,"Hamria, Meknès",960 000
65 m²,3 chambres,1 sdb,Étage 2,"Hay Salam, Meknès",Not Specified
150 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
100 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",470 000
100 m²,3 chambres,2 sdbs,Étage 1,"Bele Vue, Meknès",540 000
54 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",155 000
54 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",155 000
Not Specified,2 chambres,1 sdb,Rez de chaussée,"Marjane 2, Meknès",Not Specified
74 m²,3 chambres,1 sdb,Étage 2,"Autre secteur, Meknès",340 000
73 m²,2 chambres,2 sdbs,Étage 6,"Hamria, Meknès",460 000
118 m²,3 chambres,2 sdbs,Étage 1,"Hamria, Meknès",790 000
118 m²,3 chambres,2 sdbs,Étage 4,"Hamria, Meknès",Not Specified
89 m²,2 chambres,0 sdb,Étage 3,"Hamria, Meknès",600 000
70 m²,3 chambres,2 sdbs,Étage 2,"Riad Toulal, Meknès",350 000
67 m²,2 chambres,1 sdb,Étage 2,"Zitoune, Meknès",460 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",490 000
60 m²,2 chambres,1 sdb,Rez de chaussée,"Meknès, Autre secteur",350 000
Not Specified,3 chambres,1 sdb,Étage 1,"Meknès, Autre secteur",390 000
106 m²,3 chambres,2 sdbs,Étage 1,"Meknès, Marjane 2",805 000
86 m²,3 chambres,2 sdbs,Étage 1,"El Bassatine, Meknès",560 000
115 m²,3 chambres,1 sdb,Étage 1,"Zitoune, Meknès",350 000
58 m²,2 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",290 000
88 m²,3 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",420 000
105 m²,3 chambres,2 sdbs,Étage 2,"Autre secteur, Meknès",550 000
70 m²,3 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",270 000
86 m²,3 chambres,1 sdb,Étage 1,"El Bassatine, Meknès",Not Specified
61 m²,3 chambres,1 sdb,Étage 2,"Riad Toulal, Meknès",350 000
54 m²,2 chambres,1 sdb,Rez de chaussée,"Bourj Moulay Omar, Meknès",280 000
135 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
100 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",470 000
112 m²,3 chambres,2 sdbs,Étage 4,"Hamria, Meknès",800 000
105 m²,3 chambres,2 sdbs,Étage 6,"Autre secteur, Meknès",650 000
73 m²,3 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",280 000
173 m²,3 chambres,1 sdb,Étage 7,"Bele Vue, Meknès",780 000
170 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",1
150 m²,3 chambres,2 sdbs,Étage 3,"Autre secteur, Meknès",Not Specified
129 m²,3 chambres,2 sdbs,Étage 6,"Hamria, Meknès",950 000
130 m²,1 chambre,1 sdb,Étage 7,"Hamria, Meknès",Not Specified
100 m²,3 chambres,2 sdbs,Étage 4,"Marjane 2, Meknès",690 000
110 m²,3 chambres,2 sdbs,Étage 1,"Autre secteur, Meknès",Not Specified
57 m²,2 chambres,1 sdb,Étage 1,"Autre secteur, Meknès",Not Specified
Not Specified,3 chambres,2 sdbs,Étage 4,"Autre secteur, Meknès",950 000
134 m²,3 chambres,2 sdbs,Étage 2,"El Bassatine, Meknès",600 000
117 m²,3 chambres,2 sdbs,Étage 3,"Hamria, Meknès",750 000
